Vote,Sector,Financial Year,"Approved Budget (UGX, Millions)",Released Budget (UGX),Actual Expenditure (UGX),Approved Budget (% of GDP),Actual Expenditure (% of GDP),Performance (%),Deviation (UGX),Execution Status,Nominal GDP (UGX Trillions),Subprogram,Source File
13,Education,17/18,3.05,3.05,2.94,2.7561901319356587e-06,2.6567865534068316e-06,96.39344262,0.11,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.05,3.83,3.72,2.7561901319356587e-06,3.3616482920657873e-06,121.9672131,-0.67,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.05,3.42,3.65,2.7561901319356587e-06,3.2983914693656242e-06,119.6721311,-0.6,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.05,3.3,3.26,2.7561901319356587e-06,2.9459606000361463e-06,106.8852459,-0.21,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.05,1.67,1.61,2.7561901319356587e-06,1.4549069221037412e-06,52.78688525,1.44,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.05,3.15,3.11,2.7561901319356587e-06,2.810410265678655e-06,101.9672131,-0.06,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.05,3.31,3.37,2.7561901319356587e-06,3.045364178564974e-06,110.4918033,-0.32,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.05,2.82,2.76,2.7561901319356587e-06,2.4941261521778417e-06,90.49180328,0.29,Satisfactorily Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.05,0.95,0.96,2.7561901319356587e-06,8.675221398879451e-07,31.47540984,2.09,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,5.88,5.79,3.452015181637448e-06,5.232242906199169e-06,151.5706806,-1.97,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,4.53,4.47,3.452015181637448e-06,4.039399963853244e-06,117.0157068,-0.65,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,4.27,4.21,3.452015181637448e-06,3.8044460509669253e-06,110.2094241,-0.39,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,2.34,2.31,3.452015181637448e-06,2.087475149105368e-06,60.47120419,1.51,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,2.98,2.92,3.452015181637448e-06,2.6387131754924995e-06,76.43979058,0.9,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,2.66,2.77,3.452015181637448e-06,2.5031628411350084e-06,72.51308901,1.05,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,2.26,2.22,3.452015181637448e-06,2.006144948490873e-06,58.11518325,1.6,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,2.45,2.41,3.452015181637448e-06,2.1778420386770287e-06,63.08900524,1.41,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,7.23,7.94,3.452015181637448e-06,7.175131031989879e-06,207.8534031,-4.12,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,2.32,2.28,3.452015181637448e-06,2.060365082233869e-06,59.68586387,1.54,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,5.27,5.27,3.452015181637448e-06,4.762335080426531e-06,137.9581152,-1.45,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,2.25,2.21,3.452015181637448e-06,1.997108259533707e-06,57.85340314,1.61,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,6.78,6.68,3.452015181637448e-06,6.0365082233869505e-06,174.8691099,-2.86,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,4.63,4.58,3.452015181637448e-06,4.138803542382071e-06,119.895288,-0.76,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,2.8,2.76,3.452015181637448e-06,2.4941261521778417e-06,72.2513089,1.06,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,3.9,3.84,3.452015181637448e-06,3.4700885595517803e-06,100.5235602,-0.02,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,5.04,5.01,3.452015181637448e-06,4.527381167540213e-06,131.1518325,-1.19,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,2.96,2.92,3.452015181637448e-06,2.6387131754924995e-06,76.43979058,0.9,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,2.28,2.25,3.452015181637448e-06,2.0332550153623713e-06,58.90052356,1.57,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,5.17,4.91,3.452015181637448e-06,4.437014277968553e-06,128.5340314,-1.09,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,4.59,4.53,3.452015181637448e-06,4.0936200975962405e-06,118.5863874,-0.71,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,2.57,2.54,3.452015181637448e-06,2.295318995120188e-06,66.4921466,1.28,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,3.05,2.94,3.452015181637448e-06,2.6567865534068316e-06,76.96335079,0.88,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,3.83,3.72,3.452015181637448e-06,3.3616482920657873e-06,97.38219895,0.1,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,3.42,3.65,3.452015181637448e-06,3.2983914693656242e-06,95.54973822,0.17,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,3.3,3.26,3.452015181637448e-06,2.9459606000361463e-06,85.34031414,0.56,Satisfactorily Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,1.67,1.61,3.452015181637448e-06,1.4549069221037412e-06,42.14659686,2.21,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,3.15,3.11,3.452015181637448e-06,2.810410265678655e-06,81.41361257,0.71,Satisfactorily Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,3.31,3.37,3.452015181637448e-06,3.045364178564974e-06,88.21989529,0.45,Satisfactorily Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,2.82,2.76,3.452015181637448e-06,2.4941261521778417e-06,72.2513089,1.06,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.82,0.95,0.96,3.452015181637448e-06,8.675221398879451e-07,25.13089005,2.86,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,5.88,5.79,3.162841135008133e-06,5.232242906199169e-06,165.4285714,-2.29,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,4.53,4.47,3.162841135008133e-06,4.039399963853244e-06,127.7142857,-0.97,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,4.27,4.21,3.162841135008133e-06,3.8044460509669253e-06,120.2857143,-0.71,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,2.34,2.31,3.162841135008133e-06,2.087475149105368e-06,66.0,1.19,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,2.98,2.92,3.162841135008133e-06,2.6387131754924995e-06,83.42857143,0.58,Satisfactorily Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,2.66,2.77,3.162841135008133e-06,2.5031628411350084e-06,79.14285714,0.73,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,2.26,2.22,3.162841135008133e-06,2.006144948490873e-06,63.42857143,1.28,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,2.45,2.41,3.162841135008133e-06,2.1778420386770287e-06,68.85714286,1.09,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,7.23,7.94,3.162841135008133e-06,7.175131031989879e-06,226.8571429,-4.44,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,2.32,2.28,3.162841135008133e-06,2.060365082233869e-06,65.14285714,1.22,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,5.27,5.27,3.162841135008133e-06,4.762335080426531e-06,150.5714286,-1.77,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,2.25,2.21,3.162841135008133e-06,1.997108259533707e-06,63.14285714,1.29,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,6.78,6.68,3.162841135008133e-06,6.0365082233869505e-06,190.8571429,-3.18,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,4.63,4.58,3.162841135008133e-06,4.138803542382071e-06,130.8571429,-1.08,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,2.8,2.76,3.162841135008133e-06,2.4941261521778417e-06,78.85714286,0.74,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,3.9,3.84,3.162841135008133e-06,3.4700885595517803e-06,109.7142857,-0.34,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,5.04,5.01,3.162841135008133e-06,4.527381167540213e-06,143.1428571,-1.51,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,2.96,2.92,3.162841135008133e-06,2.6387131754924995e-06,83.42857143,0.58,Satisfactorily Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,2.28,2.25,3.162841135008133e-06,2.0332550153623713e-06,64.28571429,1.25,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,5.17,4.91,3.162841135008133e-06,4.437014277968553e-06,140.2857143,-1.41,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,4.59,4.53,3.162841135008133e-06,4.0936200975962405e-06,129.4285714,-1.03,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,2.57,2.54,3.162841135008133e-06,2.295318995120188e-06,72.57142857,0.96,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,3.05,2.94,3.162841135008133e-06,2.6567865534068316e-06,84.0,0.56,Satisfactorily Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,3.83,3.72,3.162841135008133e-06,3.3616482920657873e-06,106.2857143,-0.22,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,3.42,3.65,3.162841135008133e-06,3.2983914693656242e-06,104.2857143,-0.15,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,3.3,3.26,3.162841135008133e-06,2.9459606000361463e-06,93.14285714,0.24,Satisfactorily Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,1.67,1.61,3.162841135008133e-06,1.4549069221037412e-06,46.0,1.89,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,3.15,3.11,3.162841135008133e-06,2.810410265678655e-06,88.85714286,0.39,Satisfactorily Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,3.31,3.37,3.162841135008133e-06,3.045364178564974e-06,96.28571429,0.13,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,2.82,2.76,3.162841135008133e-06,2.4941261521778417e-06,78.85714286,0.74,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.5,0.95,0.96,3.162841135008133e-06,8.675221398879451e-07,27.42857143,2.54,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.3,5.88,5.79,2.9821073558648112e-06,5.232242906199169e-06,175.4545455,-2.49,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.3,4.53,4.47,2.9821073558648112e-06,4.039399963853244e-06,135.4545455,-1.17,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.3,4.27,4.21,2.9821073558648112e-06,3.8044460509669253e-06,127.5757576,-0.91,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.3,2.34,2.31,2.9821073558648112e-06,2.087475149105368e-06,70.0,0.99,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.3,2.98,2.92,2.9821073558648112e-06,2.6387131754924995e-06,88.48484848,0.38,Satisfactorily Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.3,2.66,2.77,2.9821073558648112e-06,2.5031628411350084e-06,83.93939394,0.53,Satisfactorily Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.3,2.26,2.22,2.9821073558648112e-06,2.006144948490873e-06,67.27272727,1.08,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.3,2.45,2.41,2.9821073558648112e-06,2.1778420386770287e-06,73.03030303,0.89,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.3,7.23,7.94,2.9821073558648112e-06,7.175131031989879e-06,240.6060606,-4.64,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.3,2.32,2.28,2.9821073558648112e-06,2.060365082233869e-06,69.09090909,1.02,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.3,5.27,5.27,2.9821073558648112e-06,4.762335080426531e-06,159.6969697,-1.97,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.3,2.25,2.21,2.9821073558648112e-06,1.997108259533707e-06,66.96969697,1.09,Underutilized,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.3,6.78,6.68,2.9821073558648112e-06,6.0365082233869505e-06,202.4242424,-3.38,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
13,Education,17/18,3.3,4.63,4.58,2.9821073558648112e-06,4.138803542382071e-06,138.7878788,-1.28,Fully Spent,110.66,"Class: Outputs Provided
165201 Cooperation frameworks
165202 Consulars services
165204 Promotion of trade, tourism, education, and
investment",Annual%20Budget%20Performance%20Report%20%28ABPR%29%20FY%202017-18.pdf
